-0.020900, -0.126508, -0.279434, 0.101924, -0.070655, -0.497358, 0.858635, -0.023042, -0.130426, -0.291407, 0.700359, 0.347560, -0.361614, 0.507873
-0.020663, -0.126243, -0.278328, 0.096412, -0.072916, -0.494338, 0.860824, -0.023458, -0.131024, -0.294565, 0.694931, 0.355453, -0.366523, 0.506345
-0.021197, -0.124709, -0.276836, 0.098424, -0.070526, -0.486527, 0.865234, -0.025423, -0.129278, -0.290385, 0.702755, 0.346879, -0.356526, 0.508624
-0.021186, -0.125731, -0.275438, 0.102016, -0.064923, -0.479471, 0.869187, -0.027743, -0.131477, -0.294067, 0.705632, 0.346971, -0.344100, 0.513118
-0.021832, -0.125319, -0.273369, 0.102252, -0.073428, -0.483340, 0.866335, -0.026356, -0.128951, -0.285098, 0.714461, 0.335152, -0.340382, 0.511233
-0.022834, -0.125221, -0.272313, 0.112517, -0.080698, -0.474533, 0.869279, -0.028805, -0.130987, -0.291077, 0.722178, 0.330455, -0.348724, 0.497644
-0.024541, -0.126187, -0.269897, 0.133083, -0.097233, -0.494534, 0.853388, -0.029469, -0.132223, -0.288270, 0.719768, 0.337240, -0.382922, 0.470716
-0.027068, -0.125563, -0.270672, 0.143488, -0.118467, -0.508394, 0.840781, -0.032322, -0.126739, -0.276567, 0.725586, 0.324418, -0.407774, 0.449442
-0.027803, -0.125619, -0.268442, 0.146319, -0.124653, -0.525439, 0.828834, -0.034759, -0.129162, -0.281272, 0.716226, 0.337173, -0.434439, 0.429649
-0.028024, -0.125652, -0.268100, 0.150955, -0.123430, -0.525809, 0.827951, -0.039192, -0.129831, -0.287215, 0.712923, 0.342127, -0.454675, 0.409830
-0.028331, -0.125806, -0.267278, 0.154896, -0.123171, -0.527790, 0.825999, -0.036184, -0.128408, -0.280082, 0.700835, 0.344220, -0.479710, 0.400276
-0.028899, -0.125882, -0.265918, 0.156513, -0.124065, -0.533521, 0.821868, -0.042268, -0.129426, -0.280895, 0.709799, 0.343304, -0.470737, 0.395898
-0.029336, -0.125929, -0.265172, 0.155664, -0.125370, -0.535831, 0.820327, -0.046852, -0.129471, -0.282410, 0.714829, 0.338566, -0.470349, 0.391362
-0.030253, -0.125900, -0.263587, 0.152417, -0.128584, -0.541173, 0.816925, -0.046607, -0.129097, -0.281800, 0.707212, 0.346496, -0.477606, 0.389466
-0.032523, -0.125244, -0.260668, 0.139669, -0.135811, -0.546827, 0.814265, -0.052285, -0.129456, -0.277925, 0.732360, 0.331118, -0.434719, 0.406237
-0.032898, -0.125140, -0.260093, 0.139490, -0.136244, -0.548831, 0.812875, -0.055381, -0.126487, -0.279068, 0.688873, 0.358835, -0.516029, 0.361117
-0.033418, -0.125095, -0.259316, 0.137254, -0.137455, -0.551907, 0.810966, -0.054873, -0.125385, -0.277007, 0.674124, 0.368234, -0.534794, 0.352073
-0.046301, -0.123443, -0.260456, 0.195359, -0.150285, -0.580531, 0.776037, -0.054666, -0.123282, -0.270863, 0.681911, 0.353993, -0.538058, 0.346669
-0.050316, -0.121803, -0.259816, 0.201909, -0.158835, -0.597322, 0.759744, -0.053794, -0.121222, -0.266185, 0.668070, 0.372419, -0.543207, 0.346284
-0.055426, -0.122202, -0.259743, 0.243355, -0.136780, -0.607993, 0.743245, -0.056911, -0.121430, -0.265804, 0.674973, 0.366985, -0.538437, 0.346148
-0.055758, -0.120940, -0.260079, 0.256863, -0.112165, -0.624098, 0.729343, -0.065675, -0.122855, -0.273642, 0.690221, 0.373682, -0.510394, 0.351360
-0.059052, -0.119962, -0.261867, 0.262878, -0.113850, -0.636064, 0.716489, -0.063031, -0.118833, -0.264698, 0.673537, 0.387577, -0.530149, 0.339226
-0.062530, -0.119354, -0.263725, 0.266027, -0.110900, -0.634750, 0.716955, -0.062056, -0.115196, -0.257806, 0.673390, 0.382345, -0.538523, 0.332192
-0.064031, -0.119156, -0.263254, 0.277873, -0.091869, -0.636319, 0.713754, -0.070243, -0.115994, -0.262132, 0.679692, 0.386818, -0.535223, 0.319260
-0.066499, -0.119485, -0.262704, 0.253442, -0.105726, -0.636229, 0.720974, -0.070178, -0.115198, -0.259846, 0.676233, 0.390899, -0.535878, 0.320532
-0.068159, -0.119207, -0.262053, 0.254371, -0.101249, -0.634655, 0.722673, -0.072699, -0.114690, -0.257891, 0.676703, 0.392844, -0.536095, 0.316779
-0.072171, -0.117868, -0.262418, 0.258725, -0.096178, -0.634958, 0.721554, -0.074391, -0.113835, -0.261996, 0.681189, 0.396261, -0.523721, 0.323536
-0.074676, -0.116577, -0.262808, 0.262372, -0.083498, -0.627189, 0.728577, -0.076053, -0.111331, -0.257923, 0.699560, 0.389087, -0.498498, 0.332756
-0.078294, -0.114073, -0.262888, 0.296800, -0.037428, -0.618517, 0.726600, -0.080844, -0.108090, -0.256758, 0.693058, 0.404361, -0.498973, 0.327397
-0.081122, -0.112126, -0.262404, 0.341695, 0.020414, -0.596901, 0.725629, -0.076599, -0.106123, -0.248864, 0.676676, 0.423447, -0.501151, 0.334140
-0.083715, -0.111382, -0.259096, 0.408694, 0.094406, -0.564293, 0.711077, -0.080566, -0.110467, -0.252799, 0.700954, 0.416575, -0.450379, 0.363713
-0.085997, -0.108690, -0.261824, 0.494313, 0.192974, -0.506897, 0.679318, -0.088258, -0.106139, -0.259609, 0.708128, 0.412705, -0.436124, 0.371516
-0.089647, -0.106073, -0.261378, 0.576575, 0.292296, -0.454486, 0.612835, -0.099990, -0.102813, -0.265629, 0.739624, 0.385567, -0.361573, 0.416605
-0.093095, -0.107091, -0.259327, 0.669934, 0.391680, -0.377097, 0.505544, -0.098557, -0.104736, -0.259204, 0.709444, 0.401888, -0.345334, 0.464671
-0.094975, -0.105176, -0.261907, 0.718169, 0.503205, -0.300987, 0.374735, -0.094322, -0.099765, -0.247096, 0.668509, 0.427974, -0.360430, 0.489923
-0.104412, -0.103282, -0.266021, 0.732245, 0.587399, -0.239191, 0.248128, -0.100018, -0.101580, -0.253804, 0.638471, 0.450420, -0.390786, 0.486583
-0.113936, -0.098391, -0.267080, 0.731559, 0.648675, -0.169747, 0.123404, -0.111543, -0.095304, -0.259064, 0.626921, 0.474910, -0.407833, 0.463791
-0.121776, -0.096952, -0.269314, 0.730313, 0.674189, -0.102946, 0.038924, -0.118541, -0.097053, -0.269230, 0.619258, 0.487151, -0.404804, 0.464043
-0.126385, -0.092167, -0.272198, 0.718611, 0.692496, -0.062222, -0.013240, -0.121042, -0.090304, -0.270277, 0.596093, 0.516173, -0.429846, 0.439854
-0.129399, -0.093490, -0.272359, 0.722405, 0.689783, -0.044695, -0.018248, -0.124240, -0.092239, -0.268125, 0.612834, 0.501828, -0.412623, 0.449828
-0.130651, -0.095361, -0.274140, 0.735319, 0.676913, -0.011491, -0.031034, -0.131404, -0.095095, -0.277754, 0.614866, 0.505183, -0.407683, 0.447800
-0.129700, -0.094969, -0.275374, 0.737238, 0.674005, -0.026813, -0.038456, -0.125643, -0.092296, -0.270913, 0.622368, 0.491422, -0.415159, 0.445877
-0.125966, -0.097799, -0.278492, 0.747568, 0.661536, -0.032897, -0.049304, -0.126327, -0.097768, -0.288669, 0.617796, 0.484826, -0.416463, 0.458072
-0.120599, -0.100911, -0.280595, 0.732512, 0.673291, -0.077904, -0.063534, -0.118268, -0.100515, -0.283757, 0.627788, 0.454858, -0.425468, 0.466864
-0.112246, -0.104779, -0.280021, 0.735919, 0.660603, -0.133339, -0.065176, -0.111397, -0.107978, -0.288666, 0.644928, 0.410106, -0.439561, 0.471877
-0.103122, -0.106614, -0.278758, 0.741866, 0.637394, -0.187231, -0.091156, -0.105866, -0.114552, -0.294128, 0.662728, 0.357861, -0.469264, 0.460996
-0.093713, -0.107815, -0.274868, 0.743505, 0.611168, -0.239601, -0.127539, -0.090480, -0.115069, -0.276378, 0.676916, 0.292548, -0.500977, 0.453015
-0.085870, -0.109356, -0.273299, 0.738152, 0.585281, -0.289772, -0.169146, -0.085409, -0.121112, -0.286483, 0.680053, 0.240212, -0.537459, 0.436995
